3201081,2020-12-16 00:06:06.610273+00,2020-12-16 00:06:06.610285+00,,,CIGOMBONG,,,3201,
3201090,2020-12-16 00:06:06.612513+00,2020-12-16 00:06:06.612526+00,,,CARINGIN,,,3201,
3201100,2020-12-16 00:06:06.614678+00,2020-12-16 00:06:06.614689+00,,,CIAWI,,,3201,
3201110,2020-12-16 00:06:06.616876+00,2020-12-16 00:06:06.616889+00,,,CISARUA,,,3201,
3201120,2020-12-16 00:06:06.619152+00,2020-12-16 00:06:06.619164+00,,,MEGAMENDUNG,,,3201,
3201130,2020-12-16 00:06:06.621477+00,2020-12-16 00:06:06.621489+00,,,SUKARAJA,,,3201,
3201140,2020-12-16 00:06:06.623727+00,2020-12-16 00:06:06.623739+00,,,BABAKAN MADANG,,,3201,
3201150,2020-12-16 00:06:06.625806+00,2020-12-16 00:06:06.625819+00,,,SUKAMAKMUR,,,3201,
3201160,2020-12-16 00:06:06.62804+00,2020-12-16 00:06:06.628052+00,,,CARIU,,,3201,
3201161,2020-12-16 00:06:06.630275+00,2020-12-16 00:06:06.630286+00,,,TANJUNGSARI,,,3201,
3201170,2020-12-16 00:06:06.632563+00,2020-12-16 00:06:06.632575+00,,,JONGGOL,,,3201,
3201180,2020-12-16 00:06:06.634796+00,2020-12-16 00:06:06.634808+00,,,CILEUNGSI,,,3201,
3201181,2020-12-16 00:06:06.637399+00,2020-12-16 00:06:06.637412+00,,,KELAPA NUNGGAL,,,3201,
3201190,2020-12-16 00:06:06.640061+00,2020-12-16 00:06:06.640075+00,,,GUNUNG PUTRI,,,3201,
3201200,2020-12-16 00:06:06.642733+00,2020-12-16 00:06:06.642746+00,,,CITEUREUP,,,3201,
3201210,2020-12-16 00:06:06.645402+00,2020-12-16 00:06:06.645416+00,,,CIBINONG,,,3201,
3201220,2020-12-16 00:06:06.648013+00,2020-12-16 00:06:06.648026+00,,,BOJONG GEDE,,,3201,
3201221,2020-12-16 00:06:06.650365+00,2020-12-16 00:06:06.650378+00,,,TAJUR HALANG,,,3201,
3201230,2020-12-16 00:06:06.652723+00,2020-12-16 00:06:06.652736+00,,,KEMANG,,,3201,
3201231,2020-12-16 00:06:06.655255+00,2020-12-16 00:06:06.655268+00,,,RANCA BUNGUR,,,3201,
3201240,2020-12-16 00:06:06.657968+00,2020-12-16 00:06:06.657982+00,,,PARUNG,,,3201,
3201241,2020-12-16 00:06:06.66056+00,2020-12-16 00:06:06.660574+00,,,CISEENG,,,3201,
3201250,2020-12-16 00:06:06.662956+00,2020-12-16 00:06:06.662971+00,,,GUNUNG SINDUR,,,3201,
3201260,2020-12-16 00:06:06.66536+00,2020-12-16 00:06:06.665373+00,,,RUMPIN,,,3201,
3201270,2020-12-16 00:06:06.667621+00,2020-12-16 00:06:06.667634+00,,,CIGUDEG,,,3201,
3201271,2020-12-16 00:06:06.670256+00,2020-12-16 00:06:06.67027+00,,,SUKAJAYA,,,3201,
3201280,2020-12-16 00:06:06.672742+00,2020-12-16 00:06:06.672755+00,,,JASINGA,,,3201,
3201290,2020-12-16 00:06:06.67517+00,2020-12-16 00:06:06.675184+00,,,TENJO,,,3201,
3201300,2020-12-16 00:06:06.677795+00,2020-12-16 00:06:06.677809+00,,,PARUNG PANJANG,,,3201,
3202010,2020-12-16 00:06:06.680407+00,2020-12-16 00:06:06.680421+00,,,CIEMAS,,,3202,
3202020,2020-12-16 00:06:06.682874+00,2020-12-16 00:06:06.682886+00,,,CIRACAP,,,3202,
3202021,2020-12-16 00:06:06.685111+00,2020-12-16 00:06:06.685124+00,,,WALURAN,,,3202,
3202030,2020-12-16 00:06:06.68763+00,2020-12-16 00:06:06.687644+00,,,SURADE,,,3202,
3202031,2020-12-16 00:06:06.69003+00,2020-12-16 00:06:06.690043+00,,,CIBITUNG,,,3202,
3202040,2020-12-16 00:06:06.692316+00,2020-12-16 00:06:06.69233+00,,,JAMPANG KULON,,,3202,
3202041,2020-12-16 00:06:06.694692+00,2020-12-16 00:06:06.694709+00,,,CIMANGGU,,,3202,
3202050,2020-12-16 00:06:06.697659+00,2020-12-16 00:06:06.697708+00,,,KALI BUNDER,,,3202,
3202060,2020-12-16 00:06:06.701838+00,2020-12-16 00:06:06.701885+00,,,TEGAL BULEUD,,,3202,
3202070,2020-12-16 00:06:06.706178+00,2020-12-16 00:06:06.706225+00,,,CIDOLOG,,,3202,
3202080,2020-12-16 00:06:06.711033+00,2020-12-16 00:06:06.711048+00,,,SAGARANTEN,,,3202,
3202081,2020-12-16 00:06:06.714013+00,2020-12-16 00:06:06.714028+00,,,CIDADAP,,,3202,
3202082,2020-12-16 00:06:06.716717+00,2020-12-16 00:06:06.71673+00,,,CURUGKEMBAR,,,3202,
3202090,2020-12-16 00:06:06.719944+00,2020-12-16 00:06:06.719974+00,,,PABUARAN,,,3202,
3202100,2020-12-16 00:06:06.723366+00,2020-12-16 00:06:06.723397+00,,,LENGKONG,,,3202,
3202110,2020-12-16 00:06:06.726842+00,2020-12-16 00:06:06.726874+00,,,PALABUHANRATU,,,3202,
3202111,2020-12-16 00:06:06.730191+00,2020-12-16 00:06:06.730207+00,,,SIMPENAN,,,3202,
3202120,2020-12-16 00:06:06.732789+00,2020-12-16 00:06:06.732803+00,,,WARUNG KIARA,,,3202,
3202121,2020-12-16 00:06:06.735348+00,2020-12-16 00:06:06.735363+00,,,BANTARGADUNG,,,3202,
3202130,2020-12-16 00:06:06.73781+00,2020-12-16 00:06:06.737824+00,,,JAMPANG TENGAH,,,3202,
3202131,2020-12-16 00:06:06.740258+00,2020-12-16 00:06:06.740272+00,,,PURABAYA,,,3202,
3202140,2020-12-16 00:06:06.743071+00,2020-12-16 00:06:06.743085+00,,,CIKEMBAR,,,3202,
3202150,2020-12-16 00:06:06.746246+00,2020-12-16 00:06:06.746261+00,,,NYALINDUNG,,,3202,
3202160,2020-12-16 00:06:06.748887+00,2020-12-16 00:06:06.748901+00,,,GEGER BITUNG,,,3202,
3202170,2020-12-16 00:06:06.751455+00,2020-12-16 00:06:06.751478+00,,,SUKARAJA,,,3202,
3202171,2020-12-16 00:06:06.754315+00,2020-12-16 00:06:06.754348+00,,,KEBONPEDES,,,3202,
3202172,2020-12-16 00:06:06.758003+00,2020-12-16 00:06:06.758043+00,,,CIREUNGHAS,,,3202,
3202173,2020-12-16 00:06:06.761814+00,2020-12-16 00:06:06.761853+00,,,SUKALARANG,,,3202,
3202180,2020-12-16 00:06:06.765763+00,2020-12-16 00:06:06.765802+00,,,SUKABUMI,,,3202,
3202190,2020-12-16 00:06:06.768554+00,2020-12-16 00:06:06.768568+00,,,KADUDAMPIT,,,3202,
3202200,2020-12-16 00:06:06.771511+00,2020-12-16 00:06:06.771526+00,,,CISAAT,,,3202,
3202201,2020-12-16 00:06:06.77429+00,2020-12-16 00:06:06.774305+00,,,GUNUNGGURUH,,,3202,
3202210,2020-12-16 00:06:06.777159+00,2020-12-16 00:06:06.777173+00,,,CIBADAK,,,3202,
3202211,2020-12-16 00:06:06.780135+00,2020-12-16 00:06:06.78015+00,,,CICANTAYAN,,,3202,
3202212,2020-12-16 00:06:06.782807+00,2020-12-16 00:06:06.782822+00,,,CARINGIN,,,3202,
3202220,2020-12-16 00:06:06.785611+00,2020-12-16 00:06:06.785638+00,,,NAGRAK,,,3202,
3202221,2020-12-16 00:06:06.789113+00,2020-12-16 00:06:06.789136+00,,,CIAMBAR,,,3202,
3202230,2020-12-16 00:06:06.792269+00,2020-12-16 00:06:06.792292+00,,,CICURUG,,,3202,
3202240,2020-12-16 00:06:06.79516+00,2020-12-16 00:06:06.795197+00,,,CIDAHU,,,3202,
3202250,2020-12-16 00:06:06.799106+00,2020-12-16 00:06:06.799135+00,,,PARAKAN SALAK,,,3202,
3202260,2020-12-16 00:06:06.802201+00,2020-12-16 00:06:06.802216+00,,,PARUNG KUDA,,,3202,
3202261,2020-12-16 00:06:06.80507+00,2020-12-16 00:06:06.805085+00,,,BOJONG GENTENG,,,3202,
3202270,2020-12-16 00:06:06.807934+00,2020-12-16 00:06:06.807949+00,,,KALAPA NUNGGAL,,,3202,
3202280,2020-12-16 00:06:06.810764+00,2020-12-16 00:06:06.810779+00,,,CIKIDANG,,,3202,
3202290,2020-12-16 00:06:06.813641+00,2020-12-16 00:06:06.813655+00,,,CISOLOK,,,3202,
3202291,2020-12-16 00:06:06.816025+00,2020-12-16 00:06:06.816039+00,,,CIKAKAK,,,3202,
3202300,2020-12-16 00:06:06.817903+00,2020-12-16 00:06:06.817917+00,,,KABANDUNGAN,,,3202,
3203010,2020-12-16 00:06:06.81992+00,2020-12-16 00:06:06.819934+00,,,AGRABINTA,,,3203,
3203011,2020-12-16 00:06:06.822045+00,2020-12-16 00:06:06.82206+00,,,LELES,,,3203,
3203020,2020-12-16 00:06:06.824068+00,2020-12-16 00:06:06.824082+00,,,SINDANGBARANG,,,3203,
3203030,2020-12-16 00:06:06.826236+00,2020-12-16 00:06:06.82625+00,,,CIDAUN,,,3203,
3203040,2020-12-16 00:06:06.828612+00,2020-12-16 00:06:06.828626+00,,,NARINGGUL,,,3203,
3203050,2020-12-16 00:06:06.831526+00,2020-12-16 00:06:06.831541+00,,,CIBINONG,,,3203,
3203051,2020-12-16 00:06:06.833996+00,2020-12-16 00:06:06.83401+00,,,CIKADU,,,3203,
3203060,2020-12-16 00:06:06.836835+00,2020-12-16 00:06:06.83685+00,,,TANGGEUNG,,,3203,
3203061,2020-12-16 00:06:06.839407+00,2020-12-16 00:06:06.839421+00,,,PASIRKUDA,,,3203,
3203070,2020-12-16 00:06:06.841767+00,2020-12-16 00:06:06.841782+00,,,KADUPANDAK,,,3203,
3203071,2020-12-16 00:06:06.844132+00,2020-12-16 00:06:06.844146+00,,,CIJATI,,,3203,
3203080,2020-12-16 00:06:06.846226+00,2020-12-16 00:06:06.846242+00,,,TAKOKAK,,,3203,
3203090,2020-12-16 00:06:06.848478+00,2020-12-16 00:06:06.848492+00,,,SUKANAGARA,,,3203,
3203100,2020-12-16 00:06:06.850768+00,2020-12-16 00:06:06.850783+00,,,PAGELARAN,,,3203,
3203110,2020-12-16 00:06:06.852943+00,2020-12-16 00:06:06.852958+00,,,CAMPAKA,,,3203,
3203111,2020-12-16 00:06:06.855169+00,2020-12-16 00:06:06.855183+00,,,CAMPAKA MULYA,,,3203,
3203120,2020-12-16 00:06:06.857448+00,2020-12-16 00:06:06.857462+00,,,CIBEBER,,,3203,
3203130,2020-12-16 00:06:06.85965+00,2020-12-16 00:06:06.859664+00,,,WARUNGKONDANG,,,3203,
3203131,2020-12-16 00:06:06.862179+00,2020-12-16 00:06:06.862201+00,,,GEKBRONG,,,3203,
3203140,2020-12-16 00:06:06.864811+00,2020-12-16 00:06:06.864826+00,,,CILAKU,,,3203,
3203150,2020-12-16 00:06:06.867008+00,2020-12-16 00:06:06.867022+00,,,SUKALUYU,,,3203,
3203160,2020-12-16 00:06:06.869573+00,2020-12-16 00:06:06.869587+00,,,BOJONGPICUNG,,,3203,
3203161,2020-12-16 00:06:06.871789+00,2020-12-16 00:06:06.871803+00,,,HAURWANGI,,,3203,
3203170,2020-12-16 00:06:06.874202+00,2020-12-16 00:06:06.874216+00,,,CIRANJANG,,,3203,
3203180,2020-12-16 00:06:06.876509+00,2020-12-16 00:06:06.876522+00,,,MANDE,,,3203,
3203190,2020-12-16 00:06:06.879043+00,2020-12-16 00:06:06.879056+00,,,KARANGTENGAH,,,3203,
3203200,2020-12-16 00:06:06.881591+00,2020-12-16 00:06:06.881604+00,,,CIANJUR,,,3203,
3203210,2020-12-16 00:06:06.883892+00,2020-12-16 00:06:06.883904+00,,,CUGENANG,,,3203,
3203220,2020-12-16 00:06:06.88615+00,2020-12-16 00:06:06.886163+00,,,PACET,,,3203,
3203221,2020-12-16 00:06:06.888468+00,2020-12-16 00:06:06.888481+00,,,CIPANAS,,,3203,
3203230,2020-12-16 00:06:06.890826+00,2020-12-16 00:06:06.890839+00,,,SUKARESMI,,,3203,
3203240,2020-12-16 00:06:06.893178+00,2020-12-16 00:06:06.893191+00,,,CIKALONGKULON,,,3203,
3204010,2020-12-16 00:06:06.895736+00,2020-12-16 00:06:06.89575+00,,,CIWIDEY,,,3204,
3204011,2020-12-16 00:06:06.89827+00,2020-12-16 00:06:06.898283+00,,,RANCABALI,,,3204,
3204020,2020-12-16 00:06:06.901274+00,2020-12-16 00:06:06.9013+00,,,PASIRJAMBU,,,3204,
3204030,2020-12-16 00:06:06.904365+00,2020-12-16 00:06:06.904379+00,,,CIMAUNG,,,3204,
3204040,2020-12-16 00:06:06.907423+00,2020-12-16 00:06:06.907437+00,,,PANGALENGAN,,,3204,
3204050,2020-12-16 00:06:06.910115+00,2020-12-16 00:06:06.91013+00,,,KERTASARI,,,3204,
3204060,2020-12-16 00:06:06.91288+00,2020-12-16 00:06:06.912895+00,,,PACET,,,3204,
3204070,2020-12-16 00:06:06.915698+00,2020-12-16 00:06:06.915713+00,,,IBUN,,,3204,
3204080,2020-12-16 00:06:06.917971+00,2020-12-16 00:06:06.917986+00,,,PASEH,,,3204,
3204090,2020-12-16 00:06:06.920276+00,2020-12-16 00:06:06.920289+00,,,CIKANCUNG,,,3204,
3204100,2020-12-16 00:06:06.922658+00,2020-12-16 00:06:06.922673+00,,,CICALENGKA,,,3204,
3204101,2020-12-16 00:06:06.924814+00,2020-12-16 00:06:06.924829+00,,,NAGREG,,,3204,
3204110,2020-12-16 00:06:06.926802+00,2020-12-16 00:06:06.926817+00,,,RANCAEKEK,,,3204,
3204120,2020-12-16 00:06:06.928971+00,2020-12-16 00:06:06.928986+00,,,MAJALAYA,,,3204,
3204121,2020-12-16 00:06:06.93124+00,2020-12-16 00:06:06.931256+00,,,SOLOKAN JERUK,,,3204,
3204130,2020-12-16 00:06:06.933502+00,2020-12-16 00:06:06.933517+00,,,CIPARAY,,,3204,
3204140,2020-12-16 00:06:06.935996+00,2020-12-16 00:06:06.936011+00,,,BALEENDAH,,,3204,
3204150,2020-12-16 00:06:06.938402+00,2020-12-16 00:06:06.938417+00,,,ARJASARI,,,3204,
3204160,2020-12-16 00:06:06.941235+00,2020-12-16 00:06:06.94125+00,,,BANJARAN,,,3204,
3204161,2020-12-16 00:06:06.944207+00,2020-12-16 00:06:06.944222+00,,,CANGKUANG,,,3204,
3204170,2020-12-16 00:06:06.94705+00,2020-12-16 00:06:06.947065+00,,,PAMEUNGPEUK,,,3204,
3204180,2020-12-16 00:06:06.949966+00,2020-12-16 00:06:06.949981+00,,,KATAPANG,,,3204,
3204190,2020-12-16 00:06:06.952736+00,2020-12-16 00:06:06.952751+00,,,SOREANG,,,3204,
3204191,2020-12-16 00:06:06.955297+00,2020-12-16 00:06:06.955312+00,,,KUTAWARINGIN,,,3204,
3204250,2020-12-16 00:06:06.957663+00,2020-12-16 00:06:06.957677+00,,,MARGAASIH,,,3204,
3204260,2020-12-16 00:06:06.960003+00,2020-12-16 00:06:06.960017+00,,,MARGAHAYU,,,3204,
3204270,2020-12-16 00:06:06.962646+00,2020-12-16 00:06:06.962661+00,,,DAYEUHKOLOT,,,3204,
3204280,2020-12-16 00:06:06.965117+00,2020-12-16 00:06:06.965131+00,,,BOJONGSOANG,,,3204,
3204290,2020-12-16 00:06:06.967562+00,2020-12-16 00:06:06.967575+00,,,CILEUNYI,,,3204,
3204300,2020-12-16 00:06:06.970252+00,2020-12-16 00:06:06.970267+00,,,CILENGKRANG,,,3204,
3204310,2020-12-16 00:06:06.973113+00,2020-12-16 00:06:06.973127+00,,,CIMENYAN,,,3204,
3205010,2020-12-16 00:06:06.975901+00,2020-12-16 00:06:06.975917+00,,,CISEWU,,,3205,
3205011,2020-12-16 00:06:06.978853+00,2020-12-16 00:06:06.978868+00,,,CARINGIN,,,3205,
3205020,2020-12-16 00:06:06.982293+00,2020-12-16 00:06:06.982328+00,,,TALEGONG,,,3205,
3205030,2020-12-16 00:06:06.98573+00,2020-12-16 00:06:06.985753+00,,,BUNGBULANG,,,3205,
3205031,2020-12-16 00:06:06.989181+00,2020-12-16 00:06:06.989215+00,,,MEKARMUKTI,,,3205,
3205040,2020-12-16 00:06:06.992688+00,2020-12-16 00:06:06.992703+00,,,PAMULIHAN,,,3205,
3205050,2020-12-16 00:06:06.995227+00,2020-12-16 00:06:06.995242+00,,,PAKENJENG,,,3205,
3205060,2020-12-16 00:06:06.997737+00,2020-12-16 00:06:06.997752+00,,,CIKELET,,,3205,
3205070,2020-12-16 00:06:07.000469+00,2020-12-16 00:06:07.000488+00,,,PAMEUNGPEUK,,,3205,
3205080,2020-12-16 00:06:07.003322+00,2020-12-16 00:06:07.003383+00,,,CIBALONG,,,3205,
3205090,2020-12-16 00:06:07.008209+00,2020-12-16 00:06:07.008252+00,,,CISOMPET,,,3205,
3205100,2020-12-16 00:06:07.011257+00,2020-12-16 00:06:07.011272+00,,,PEUNDEUY,,,3205,
3205110,2020-12-16 00:06:07.013733+00,2020-12-16 00:06:07.013755+00,,,SINGAJAYA,,,3205,
3205111,2020-12-16 00:06:07.016599+00,2020-12-16 00:06:07.01662+00,,,CIHURIP,,,3205,
3205120,2020-12-16 00:06:07.019456+00,2020-12-16 00:06:07.019477+00,,,CIKAJANG,,,3205,
3205130,2020-12-16 00:06:07.022321+00,2020-12-16 00:06:07.022343+00,,,BANJARWANGI,,,3205,
3205140,2020-12-16 00:06:07.025103+00,2020-12-16 00:06:07.025123+00,,,CILAWU,,,3205,
3205150,2020-12-16 00:06:07.027839+00,2020-12-16 00:06:07.027859+00,,,BAYONGBONG,,,3205,
3205151,2020-12-16 00:06:07.031077+00,2020-12-16 00:06:07.031099+00,,,CIGEDUG,,,3205,
3205160,2020-12-16 00:06:07.033923+00,2020-12-16 00:06:07.033944+00,,,CISURUPAN,,,3205,
3205161,2020-12-16 00:06:07.037032+00,2020-12-16 00:06:07.037053+00,,,SUKARESMI,,,3205,
3205170,2020-12-16 00:06:07.0404+00,2020-12-16 00:06:07.040422+00,,,SAMARANG,,,3205,
3205171,2020-12-16 00:06:07.043912+00,2020-12-16 00:06:07.043934+00,,,PASIRWANGI,,,3205,
3205181,2020-12-16 00:06:07.047327+00,2020-12-16 00:06:07.047352+00,,,TAROGONG KIDUL,,,3205,
3205182,2020-12-16 00:06:07.050675+00,2020-12-16 00:06:07.0507+00,,,TAROGONG KALER,,,3205,
3205190,2020-12-16 00:06:07.053909+00,2020-12-16 00:06:07.053932+00,,,GARUT KOTA,,,3205,
3205200,2020-12-16 00:06:07.056699+00,2020-12-16 00:06:07.056721+00,,,KARANGPAWITAN,,,3205,
3205210,2020-12-16 00:06:07.059814+00,2020-12-16 00:06:07.059838+00,,,WANARAJA,,,3205,
3205211,2020-12-16 00:06:07.062828+00,2020-12-16 00:06:07.06285+00,,,SUCINARAJA,,,3205,
3205212,2020-12-16 00:06:07.065669+00,2020-12-16 00:06:07.06569+00,,,PANGATIKAN,,,3205,
3205220,2020-12-16 00:06:07.068594+00,2020-12-16 00:06:07.068617+00,,,SUKAWENING,,,3205,
3205221,2020-12-16 00:06:07.072095+00,2020-12-16 00:06:07.072119+00,,,KARANGTENGAH,,,3205,
3205230,2020-12-16 00:06:07.075597+00,2020-12-16 00:06:07.075624+00,,,BANYURESMI,,,3205,
3205240,2020-12-16 00:06:07.07938+00,2020-12-16 00:06:07.079394+00,,,LELES,,,3205,
3205250,2020-12-16 00:06:07.081787+00,2020-12-16 00:06:07.0818+00,,,LEUWIGOONG,,,3205,
3205260,2020-12-16 00:06:07.084312+00,2020-12-16 00:06:07.084325+00,,,CIBATU,,,3205,
3205261,2020-12-16 00:06:07.086703+00,2020-12-16 00:06:07.086715+00,,,KERSAMANAH,,,3205,
3205270,2020-12-16 00:06:07.08926+00,2020-12-16 00:06:07.089273+00,,,CIBIUK,,,3205,
3205280,2020-12-16 00:06:07.091884+00,2020-12-16 00:06:07.091898+00,,,KADUNGORA,,,3205,
3205290,2020-12-16 00:06:07.09469+00,2020-12-16 00:06:07.094704+00,,,BLUBUR LIMBANGAN,,,3205,
3205300,2020-12-16 00:06:07.096962+00,2020-12-16 00:06:07.096975+00,,,SELAAWI,,,3205,
3205310,2020-12-16 00:06:07.09917+00,2020-12-16 00:06:07.099182+00,,,MALANGBONG,,,3205,
3206010,2020-12-16 00:06:07.101563+00,2020-12-16 00:06:07.101577+00,,,CIPATUJAH,,,3206,
3206020,2020-12-16 00:06:07.104139+00,2020-12-16 00:06:07.104153+00,,,KARANGNUNGGAL,,,3206,
3206030,2020-12-16 00:06:07.106596+00,2020-12-16 00:06:07.106609+00,,,CIKALONG,,,3206,
3206040,2020-12-16 00:06:07.109293+00,2020-12-16 00:06:07.109312+00,,,PANCATENGAH,,,3206,
3206050,2020-12-16 00:06:07.11214+00,2020-12-16 00:06:07.112156+00,,,CIKATOMAS,,,3206,
3206060,2020-12-16 00:06:07.114514+00,2020-12-16 00:06:07.114527+00,,,CIBALONG,,,3206,
3206061,2020-12-16 00:06:07.11677+00,2020-12-16 00:06:07.116783+00,,,PARUNGPONTENG,,,3206,
3206070,2020-12-16 00:06:07.118939+00,2020-12-16 00:06:07.118951+00,,,BANTARKALONG,,,3206,
3206071,2020-12-16 00:06:07.1216+00,2020-12-16 00:06:07.121613+00,,,BOJONGASIH,,,3206,
3206072,2020-12-16 00:06:07.124241+00,2020-12-16 00:06:07.124254+00,,,CULAMEGA,,,3206,
3206080,2020-12-16 00:06:07.126832+00,2020-12-16 00:06:07.126845+00,,,BOJONGGAMBIR,,,3206,
3206090,2020-12-16 00:06:07.12935+00,2020-12-16 00:06:07.129364+00,,,SODONGHILIR,,,3206,
3206100,2020-12-16 00:06:07.132044+00,2020-12-16 00:06:07.132058+00,,,TARAJU,,,3206,
3206110,2020-12-16 00:06:07.134735+00,2020-12-16 00:06:07.134749+00,,,SALAWU,,,3206,
3206111,2020-12-16 00:06:07.137203+00,2020-12-16 00:06:07.137216+00,,,PUSPAHIANG,,,3206,
3206120,2020-12-16 00:06:07.139588+00,2020-12-16 00:06:07.139601+00,,,TANJUNGJAYA,,,3206,
3206130,2020-12-16 00:06:07.141867+00,2020-12-16 00:06:07.141879+00,,,SUKARAJA,,,3206,
3206140,2020-12-16 00:06:07.144141+00,2020-12-16 00:06:07.144153+00,,,SALOPA,,,3206,
3206141,2020-12-16 00:06:07.146382+00,2020-12-16 00:06:07.146394+00,,,JATIWARAS,,,3206,
3206150,2020-12-16 00:06:07.148817+00,2020-12-16 00:06:07.14883+00,,,CINEAM,,,3206,
3206151,2020-12-16 00:06:07.151742+00,2020-12-16 00:06:07.151755+00,,,KARANGJAYA,,,3206,
3206160,2020-12-16 00:06:07.154372+00,2020-12-16 00:06:07.154385+00,,,MANONJAYA,,,3206,
3206161,2020-12-16 00:06:07.156668+00,2020-12-16 00:06:07.156681+00,,,GUNUNGTANJUNG,,,3206,
3206190,2020-12-16 00:06:07.159256+00,2020-12-16 00:06:07.15927+00,,,SINGAPARNA,,,3206,
3206191,2020-12-16 00:06:07.162015+00,2020-12-16 00:06:07.162068+00,,,SUKARAME,,,3206,
3206192,2020-12-16 00:06:07.166473+00,2020-12-16 00:06:07.166506+00,,,MANGUNREJA,,,3206,
3206200,2020-12-16 00:06:07.170045+00,2020-12-16 00:06:07.170078+00,,,CIGALONTANG,,,3206,
3206210,2020-12-16 00:06:07.173698+00,2020-12-16 00:06:07.173731+00,,,LEUWISARI,,,3206,
3206211,2020-12-16 00:06:07.177195+00,2020-12-16 00:06:07.17721+00,,,SARIWANGI,,,3206,
3206212,2020-12-16 00:06:07.180196+00,2020-12-16 00:06:07.180211+00,,,PADAKEMBANG,,,3206,
3206221,2020-12-16 00:06:07.183234+00,2020-12-16 00:06:07.183249+00,,,SUKARATU,,,3206,
3206230,2020-12-16 00:06:07.186218+00,2020-12-16 00:06:07.186233+00,,,CISAYONG,,,3206,
3206231,2020-12-16 00:06:07.189343+00,2020-12-16 00:06:07.189366+00,,,SUKAHENING,,,3206,
3206240,2020-12-16 00:06:07.192302+00,2020-12-16 00:06:07.192325+00,,,RAJAPOLAH,,,3206,
3206250,2020-12-16 00:06:07.195198+00,2020-12-16 00:06:07.195272+00,,,JAMANIS,,,3206,
3206260,2020-12-16 00:06:07.198684+00,2020-12-16 00:06:07.198724+00,,,CIAWI,,,3206,
3206261,2020-12-16 00:06:07.202122+00,2020-12-16 00:06:07.202159+00,,,KADIPATEN,,,3206,
3206270,2020-12-16 00:06:07.205649+00,2020-12-16 00:06:07.205687+00,,,PAGERAGEUNG,,,3206,
3206271,2020-12-16 00:06:07.208979+00,2020-12-16 00:06:07.208992+00,,,SUKARESIK,,,3206,
3207100,2020-12-16 00:06:07.211384+00,2020-12-16 00:06:07.211403+00,,,BANJARSARI,,,3207,
3207110,2020-12-16 00:06:07.215459+00,2020-12-16 00:06:07.215505+00,,,LAKBOK,,,3207,
3207111,2020-12-16 00:06:07.219169+00,2020-12-16 00:06:07.219186+00,,,PURWADADI,,,3207,
3207120,2020-12-16 00:06:07.221686+00,2020-12-16 00:06:07.221701+00,,,PAMARICAN,,,3207,
3207130,2020-12-16 00:06:07.223988+00,2020-12-16 00:06:07.224003+00,,,CIDOLOG,,,3207,
3207140,2020-12-16 00:06:07.226085+00,2020-12-16 00:06:07.2261+00,,,CIMARAGAS,,,3207,
3207150,2020-12-16 00:06:07.228116+00,2020-12-16 00:06:07.22813+00,,,CIJEUNGJING,,,3207,
3207160,2020-12-16 00:06:07.230208+00,2020-12-16 00:06:07.230222+00,,,CISAGA,,,3207,
3207170,2020-12-16 00:06:07.232658+00,2020-12-16 00:06:07.232671+00,,,TAMBAKSARI,,,3207,
3207180,2020-12-16 00:06:07.235369+00,2020-12-16 00:06:07.235383+00,,,RANCAH,,,3207,
3207190,2020-12-16 00:06:07.237807+00,2020-12-16 00:06:07.23782+00,,,RAJADESA,,,3207,
3207200,2020-12-16 00:06:07.240156+00,2020-12-16 00:06:07.240168+00,,,SUKADANA,,,3207,
3207210,2020-12-16 00:06:07.242935+00,2020-12-16 00:06:07.24295+00,,,CIAMIS,,,3207,
3207211,2020-12-16 00:06:07.245326+00,2020-12-16 00:06:07.24534+00,,,BAREGBEG,,,3207,
3207220,2020-12-16 00:06:07.247904+00,2020-12-16 00:06:07.247918+00,,,CIKONENG,,,3207,
3207221,2020-12-16 00:06:07.250491+00,2020-12-16 00:06:07.250505+00,,,SINDANGKASIH,,,3207,
3207230,2020-12-16 00:06:07.253053+00,2020-12-16 00:06:07.253066+00,,,CIHAURBEUTI,,,3207,
3207240,2020-12-16 00:06:07.255705+00,2020-12-16 00:06:07.255719+00,,,SADANANYA,,,3207,
3207250,2020-12-16 00:06:07.258392+00,2020-12-16 00:06:07.258407+00,,,CIPAKU,,,3207,
3207260,2020-12-16 00:06:07.260877+00,2020-12-16 00:06:07.26089+00,,,JATINAGARA,,,3207,
3207270,2020-12-16 00:06:07.263486+00,2020-12-16 00:06:07.2635+00,,,PANAWANGAN,,,3207,
3207280,2020-12-16 00:06:07.266006+00,2020-12-16 00:06:07.266019+00,,,KAWALI,,,3207,
3207281,2020-12-16 00:06:07.26822+00,2020-12-16 00:06:07.268232+00,,,LUMBUNG,,,3207,
3207290,2020-12-16 00:06:07.270651+00,2020-12-16 00:06:07.270665+00,,,PANJALU,,,3207,
3207291,2020-12-16 00:06:07.273146+00,2020-12-16 00:06:07.273159+00,,,SUKAMANTRI,,,3207,
3207300,2020-12-16 00:06:07.275414+00,2020-12-16 00:06:07.275427+00,,,PANUMBANGAN,,,3207,
3208010,2020-12-16 00:06:07.277729+00,2020-12-16 00:06:07.277741+00,,,DARMA,,,3208,
3208020,2020-12-16 00:06:07.280034+00,2020-12-16 00:06:07.280047+00,,,KADUGEDE,,,3208,
